Sequence1,Sequence2,Time_Seconds
9,141,0.043885
9,142,0.045341
9,143,0.048409
9,144,0.04119
9,145,0.048034
9,146,0.054012
9,147,0.043786
9,148,0.034724
9,149,0.049652
9,150,0.041467
9,151,0.043372
9,152,0.033646
9,153,0.049593
9,154,0.04479
9,155,0.008318
9,156,0.039455
9,157,0.089107
9,158,0.053861
9,159,0.064594
9,160,0.099539
9,161,0.049764
9,162,0.023509
9,163,0.039807
9,164,0.024546
9,165,0.056202
9,166,0.024526
9,167,0.040763
9,168,0.024408
9,169,0.083198
9,170,0.028899
9,171,0.023967
9,172,0.028863
9,173,0.02864
9,174,0.032188
9,175,0.023979
9,176,0.05004
9,177,0.022066
9,178,0.032648
9,179,0.028055
9,180,0.031893
9,181,0.029237
10,11,0.112366
10,12,0.104566
10,13,0.156053
10,14,0.132173
10,15,0.119
10,16,0.097777
10,17,0.178979
10,18,0.150298
10,19,0.161778
10,20,0.172963
10,21,0.10076
10,22,0.105255
10,23,0.116238
10,24,0.165008
10,25,0.10092
10,26,0.120743
10,27,0.127694
10,28,0.151926
10,29,0.124249
10,30,0.130634
10,31,0.139175
10,32,0.105386
10,33,0.116615
10,34,0.122008
10,35,0.224499
10,36,0.1953
10,37,0.146264
10,38,0.187008
10,39,0.157479
10,40,0.148731
10,41,0.146137
10,42,0.154736
10,43,0.215657
10,44,0.188789
10,45,0.170689
10,46,0.175506
10,47,0.173514
10,48,0.186703
10,49,0.511195
10,50,0.175712
10,51,0.187619
10,52,0.207707
10,53,0.220152
10,54,0.207126
10,55,0.220773
10,56,0.193037
10,57,0.191585
10,58,0.169987
10,59,0.15609
10,60,0.156695
10,61,0.1409
10,62,0.094332
10,63,0.078111
10,64,0.062485
10,65,0.08718
10,66,0.085659
10,67,0.097592
10,68,0.108012
10,69,0.078354
10,70,0.078477
10,71,0.080977
10,72,0.07657
10,73,0.094893
10,74,0.078111
10,75,0.062682
10,76,0.093778
10,77,0.062543
10,78,0.079768
10,79,0.094821
10,80,0.088132
10,81,0.076797
10,82,0.093734
10,83,0.062488
10,84,0.086068
10,85,0.08338
10,86,0.06164
10,87,0.093031
10,88,0.062486
10,89,0.094233
10,90,0.062531
10,91,0.112185
10,92,0.086746
10,93,0.094228
10,94,0.078638
10,95,0.078109
10,96,0.07854
10,97,0.086002
10,98,0.081256
10,99,0.078106
10,100,0.062486
10,101,0.078108
10,102,0.078535
10,103,0.078074
10,104,0.055714
10,105,0.031319
10,106,0.039753
10,107,0.031243
10,108,0.031244
10,109,0.046901
10,110,0.046988
10,111,0.047122
10,112,0.047142
10,113,0.046828
10,114,0.0469
10,115,0.050666
10,116,0.04694
10,117,0.039653
10,118,0.051716
10,119,0.042031
10,120,0.041329
10,121,0.049051
10,122,0.049579
10,123,0.032234
10,124,0.019216
10,125,0.006541
10,126,0.008413
10,127,0.015889
10,128,0.007563
10,129,0.042604
10,130,0.050671
10,131,0.045407
10,132,0.037317
10,133,0.051493
10,134,0.0608
10,135,0.055012
10,136,0.068445
10,137,0.080423
10,138,0.050252
10,139,0.034321
10,140,0.041559
10,141,0.047139
10,142,0.045437
10,143,0.041834
10,144,0.043024
10,145,0.036922
10,146,0.059856
10,147,0.049729
10,148,0.034753
10,149,0.048124
10,150,0.03364
10,151,0.050114
10,152,0.047939
10,153,0.040417
10,154,0.032641
10,155,0.009284
10,156,0.04579
10,157,0.080195
10,158,0.045895
10,159,0.086241
10,160,0.054779
10,161,0.111465
10,162,0.039125
10,163,0.023148
10,164,0.032224
10,165,0.04726
10,166,0.031205
10,167,0.031615
10,168,0.031747
10,169,0.111992
10,170,0.047513
10,171,0.062065
10,172,0.062621
10,173,0.031238
10,174,0.031243
10,175,0.025672
10,176,0.037795
10,177,0.031207
10,178,0.031745
10,179,0.031509
10,180,0.020992
10,181,0.038607
11,12,0.082503
11,13,0.094255
11,14,0.07913
11,15,0.089845
11,16,0.100494
11,17,0.110633
11,18,0.149068
11,19,0.235036
11,20,0.11141
11,21,0.157295
11,22,0.135142
11,23,0.208863
11,24,0.171174
11,25,0.095376
11,26,0.103485
11,27,0.105995
11,28,0.107302
11,29,0.138474
11,30,0.114736
11,31,0.101501
11,32,0.089772
11,33,0.083041
11,34,0.092185
11,35,0.090938
11,36,0.096313
11,37,0.095926
11,38,0.105832
11,39,0.095745
11,40,0.118832
11,41,0.087979
11,42,0.09318
11,43,0.08816
11,44,0.094916
11,45,0.085646
11,46,0.09824
11,47,0.116008
11,48,0.101888
11,49,0.180513
11,50,0.14663
11,51,0.085331
11,52,0.100129
11,53,0.12118
11,54,0.10962
11,55,0.110405
11,56,0.096335
11,57,0.114767
11,58,0.108764
11,59,0.164654
11,60,0.150397
11,61,0.141805
11,62,0.127368
11,63,0.149767
11,64,0.140727
11,65,0.094437
11,66,0.099967
11,67,0.174211
11,68,0.128201
11,69,0.12296
11,70,0.127478
11,71,0.091808
11,72,0.118091
11,73,0.175852
11,74,0.15696
11,75,0.134131
11,76,0.105599
11,77,0.10391
11,78,0.111254
11,79,0.1161
11,80,0.111134
11,81,0.127539
11,82,0.143743
11,83,0.136824
11,84,0.137217
11,85,0.156391
11,86,0.128331
11,87,0.122234
11,88,0.154989
11,89,0.129244
11,90,0.130745
11,91,0.136292
11,92,0.130268
11,93,0.128536
11,94,0.121879
11,95,0.120752
11,96,0.12742
11,97,0.122956
11,98,0.126985
11,99,0.123644
11,100,0.144061
11,101,0.139414
11,102,0.145807
11,103,0.136606
11,104,0.073949
11,105,0.049402
11,106,0.061896
11,107,0.058938
11,108,0.056102
11,109,0.066446
11,110,0.070481
11,111,0.068808
11,112,0.066063
11,113,0.076501
11,114,0.062008
11,115,0.102465
11,116,0.073436
11,117,0.065645
11,118,0.067527
11,119,0.064191
11,120,0.05883
11,121,0.056614
11,122,0.073698
11,123,0.054054
11,124,0.016132
11,125,0.016158
11,126,0.012623
11,127,0.022166
11,128,0.017004
11,129,0.067195
11,130,0.065485
11,131,0.056088
11,132,0.064828
11,133,0.072955
11,134,0.122007
11,135,0.089163
11,136,0.08079
11,137,0.066064
11,138,0.080134
11,139,0.114699
11,140,0.106095
11,141,0.119394
11,142,0.116883
11,143,0.101011
11,144,0.106048
11,145,0.070276
11,146,0.075056
11,147,0.080956
11,148,0.060314
11,149,0.119258
11,150,0.151861
11,151,0.129573
11,152,0.105189
11,153,0.069683
11,154,0.091539
11,155,0.018168
11,156,0.083118
11,157,0.147311
11,158,0.096042
11,159,0.073362
11,160,0.113655
11,161,0.073407
11,162,0.045729
11,163,0.048135
11,164,0.043364
11,165,0.096631
11,166,0.043104
11,167,0.048939
11,168,0.047107
11,169,0.122077
11,170,0.08265
11,171,0.05438
11,172,0.043604
11,173,0.045389
11,174,0.042647
11,175,0.038283
11,176,0.081945
11,177,0.07695
11,178,0.069177
11,179,0.048388
11,180,0.0487
11,181,0.04913
12,13,0.14553
12,14,0.137688
12,15,0.171976
12,16,0.145381
12,17,0.199042
12,18,0.199155
12,19,0.196462
12,20,0.145888
12,21,0.129752
12,22,0.154991
12,23,0.128189
12,24,0.138677
12,25,0.13059
12,26,0.142823
12,27,0.189191
12,28,0.154885
12,29,0.16479
12,30,0.144812
12,31,0.146395
12,32,0.13651
12,33,0.130425
12,34,0.14943
12,35,0.135868
12,36,0.150072
12,37,0.138054
12,38,0.145913
12,39,0.138661
12,40,0.152555
12,41,0.1283
12,42,0.142589
12,43,0.140648
12,44,0.154376
12,45,0.144655
12,46,0.163018
12,47,0.131201
12,48,0.149895
12,49,0.214887
12,50,0.133535
12,51,0.141213
12,52,0.146072
12,53,0.153412
12,54,0.149152
12,55,0.155702
12,56,0.138387
12,57,0.133701
12,58,0.154541
12,59,0.145307
12,60,0.142912
12,61,0.156858
12,62,0.133485
12,63,0.133201
12,64,0.138506
12,65,0.165718
12,66,0.130504
12,67,0.139802
12,68,0.126908
12,69,0.131595
12,70,0.129298
12,71,0.119987
12,72,0.17814
12,73,0.187932
12,74,0.136406
12,75,0.130609
12,76,0.137685
12,77,0.127726
12,78,0.124316
12,79,0.130808
12,80,0.145129
12,81,0.172237
12,82,0.136735
12,83,0.142632
12,84,0.150633
12,85,0.153994
12,86,0.130082
12,87,0.154347
12,88,0.175021
12,89,0.125078
12,90,0.130536
12,91,0.129195
12,92,0.128005
12,93,0.121806
12,94,0.131661
12,95,0.119714
12,96,0.162056
12,97,0.13018
12,98,0.123204
12,99,0.132476
12,100,0.126102
12,101,0.144842
12,102,0.146546
12,103,0.13276
12,104,0.097858
12,105,0.058373
12,106,0.089354
12,107,0.073561
12,108,0.046808
12,109,0.048909
12,110,0.051001
12,111,0.071992
12,112,0.081263
12,113,0.0788
12,114,0.059165
12,115,0.064553
12,116,0.105053
12,117,0.087488
12,118,0.084734
12,119,0.079168
12,120,0.06496
12,121,0.097548
12,122,0.090201
12,123,0.056241
12,124,0.016157
12,125,0.024179
12,126,0.016164
12,127,0.01621
12,128,0.021093
12,129,0.068249
12,130,0.064577
12,131,0.055457
12,132,0.072827
12,133,0.057514
12,134,0.073161
12,135,0.07644
12,136,0.069466
12,137,0.120079
12,138,0.084305
12,139,0.075595
12,140,0.064707
12,141,0.068105
12,142,0.06711
12,143,0.071722
12,144,0.072598
12,145,0.064908
12,146,0.079846
12,147,0.077385
12,148,0.066192
12,149,0.068265
12,150,0.071047
12,151,0.077483
12,152,0.069099
12,153,0.071171
12,154,0.076783
12,155,0.021821
12,156,0.064871
12,157,0.137922
12,158,0.081422
12,159,0.080962
12,160,0.091011
12,161,0.079583
12,162,0.048104
12,163,0.043745
12,164,0.040503
12,165,0.080628
12,166,0.047877
12,167,0.065034
12,168,0.049474
12,169,0.144891
12,170,0.066345
12,171,0.048052
12,172,0.038175
12,173,0.056681
12,174,0.040904
12,175,0.049024
12,176,0.083075
12,177,0.04752
12,178,0.046137
12,179,0.048885
12,180,0.042248
12,181,0.049878
13,14,0.135279
13,15,0.163481
13,16,0.149297
13,17,0.189897
13,18,0.202931
13,19,0.20098
13,20,0.189202
13,21,0.159683
13,22,0.123686
13,23,0.133554
13,24,0.131369
13,25,0.13796
13,26,0.206673
13,27,0.166943
13,28,0.161508
13,29,0.145862
13,30,0.14893
13,31,0.16718
13,32,0.15327
13,33,0.127731
13,34,0.155509
13,35,0.145954
13,36,0.138342
13,37,0.146996
13,38,0.146178
13,39,0.135926
13,40,0.154283
13,41,0.205047
13,42,0.17289
13,43,0.134679
13,44,0.137557
13,45,0.170926
13,46,0.163073
13,47,0.159494
13,48,0.126138
13,49,0.219983
13,50,0.132006
13,51,0.126937
13,52,0.200451
13,53,0.144624
13,54,0.144269
13,55,0.191414
13,56,0.133388
13,57,0.136669
13,58,0.142225
13,59,0.168685
13,60,0.152978
13,61,0.166319
13,62,0.144357
13,63,0.1214
13,64,0.130912
13,65,0.133816
13,66,0.198235
13,67,0.191233
13,68,0.191848
13,69,0.167013
13,70,0.13389
13,71,0.167789
13,72,0.157396
13,73,0.128775
13,74,0.169902
13,75,0.163246
13,76,0.145298
13,77,0.119559
13,78,0.11879
13,79,0.17685
13,80,0.146751
13,81,0.136468
13,82,0.133374
13,83,0.206827
13,84,0.144569
13,85,0.134875
13,86,0.123941
13,87,0.145855
13,88,0.203403
13,89,0.134761
13,90,0.126126
13,91,0.129237
13,92,0.147817
13,93,0.155478
13,94,0.195395
13,95,0.179559
13,96,0.153173
13,97,0.148198
13,98,0.119389
13,99,0.162578
13,100,0.133487
13,101,0.183086
13,102,0.178431
13,103,0.170189
13,104,0.073289
13,105,0.073586
13,106,0.056685
13,107,0.065464
13,108,0.089542
13,109,0.0912
13,110,0.104453
13,111,0.10449
13,112,0.107115
13,113,0.10289
13,114,0.097481
13,115,0.076453
13,116,0.129121
13,117,0.078424
13,118,0.067186
13,119,0.067322
13,120,0.065013
13,121,0.0746
13,122,0.08035
13,123,0.061667
13,124,0.019704
13,125,0.016509
13,126,0.016434
13,127,0.016169
13,128,0.021194
13,129,0.067685
13,130,0.058988
13,131,0.049971
13,132,0.061048
13,133,0.065073
13,134,0.073852
13,135,0.088875
13,136,0.07819
13,137,0.081167
13,138,0.068799
13,139,0.054775
13,140,0.065324
13,141,0.080281
13,142,0.065801
13,143,0.072994
13,144,0.064659
13,145,0.064259
13,146,0.08105
13,147,0.072413
13,148,0.060993
13,149,0.086824
13,150,0.114089
13,151,0.069037
13,152,0.105243
13,153,0.10302
13,154,0.064636
13,155,0.020428
13,156,0.056868
13,157,0.133047
13,158,0.081281
13,159,0.081307
13,160,0.091243
13,161,0.111451
13,162,0.048713
13,163,0.048642
13,164,0.056838
13,165,0.080982
13,166,0.049023
13,167,0.048659
13,168,0.048586
13,169,0.128025
13,170,0.038592
13,171,0.046977
13,172,0.03648
13,173,0.047473
13,174,0.046658
13,175,0.038964
13,176,0.077527
13,177,0.039035
13,178,0.047439
13,179,0.04178
13,180,0.055481
13,181,0.03913
14,15,0.169721
14,16,0.143701
14,17,0.200334
14,18,0.229229
14,19,0.198202
14,20,0.194538
14,21,0.144558
14,22,0.132967
14,23,0.124736
14,24,0.146791
14,25,0.13192
14,26,0.145947
14,27,0.137369
14,28,0.201587
14,29,0.145378
14,30,0.14866
14,31,0.141107
14,32,0.13747
14,33,0.129323
14,34,0.153882
14,35,0.161246
14,36,0.171407
14,37,0.123153
14,38,0.087714
14,39,0.184599
14,40,0.155618
14,41,0.156282
14,42,0.153617
14,43,0.14963
14,44,0.15002
14,45,0.14153
14,46,0.143333
14,47,0.149986
14,48,0.149841
14,49,0.169903
14,50,0.145187
14,51,0.142769
14,52,0.123683
14,53,0.136928
14,54,0.146101
14,55,0.114505
14,56,0.109366
14,57,0.166404
14,58,0.18547
14,59,0.118181
14,60,0.137685
14,61,0.124027
14,62,0.11582
14,63,0.105319
14,64,0.122778
14,65,0.186382
14,66,0.146276
14,67,0.126674
14,68,0.124633
14,69,0.18759
14,70,0.127293
14,71,0.117525
14,72,0.115477
14,73,0.129985
14,74,0.137766
14,75,0.121804
14,76,0.132466
14,77,0.111277
14,78,0.105232
14,79,0.123375
14,80,0.130137
14,81,0.145923
14,82,0.155671
14,83,0.128182
14,84,0.132207
14,85,0.105248
14,86,0.121913
14,87,0.120926
14,88,0.121266
14,89,0.146941
14,90,0.129317
14,91,0.134685
14,92,0.114571
14,93,0.100868
14,94,0.133158
14,95,0.119504
14,96,0.130103
14,97,0.116955
14,98,0.119473
14,99,0.144762
14,100,0.11437
14,101,0.120152
14,102,0.106878
14,103,0.115009
14,104,0.065777
14,105,0.062844
14,106,0.044807
14,107,0.055337
14,108,0.07857
14,109,0.119502
14,110,0.087677
14,111,0.09816
14,112,0.069713
14,113,0.072789
14,114,0.056843
14,115,0.066254
14,116,0.068023
14,117,0.057531
14,118,0.068622
14,119,0.061667
14,120,0.074423
14,121,0.088203
14,122,0.075908
14,123,0.072643
14,124,0.022871
14,125,0.016409
14,126,0.025086
14,127,0.017411
14,128,0.017464
14,129,0.111963
14,130,0.057091
14,131,0.049145
14,132,0.048488
14,133,0.065986
14,134,0.063147
14,135,0.058131
14,136,0.14418
14,137,0.059755
14,138,0.081169
14,139,0.062403
14,140,0.084729
14,141,0.063654
14,142,0.061071
14,143,0.073087
14,144,0.072314
14,145,0.077344
14,146,0.077832
14,147,0.090124
14,148,0.065886
14,149,0.065995
14,150,0.056479
14,151,0.065689
14,152,0.065295
14,153,0.09862
14,154,0.065736
14,155,0.016187
14,156,0.048975
14,157,0.133154
14,158,0.087462
14,159,0.119495
14,160,0.057759
14,161,0.08978
14,162,0.035998
14,163,0.0519
14,164,0.037891
14,165,0.099657
14,166,0.051578
14,167,0.082907
14,168,0.058742
14,169,0.17572
14,170,0.052471
14,171,0.047391
14,172,0.042022
14,173,0.04253
14,174,0.045713
14,175,0.073373
14,176,0.079607
14,177,0.057928
14,178,0.043611
14,179,0.043962
14,180,0.039749
14,181,0.036331
15,16,0.135701
15,17,0.214478
15,18,0.156583
15,19,0.190777
15,20,0.20636
15,21,0.116239
15,22,0.143821
15,23,0.124963
15,24,0.142274
15,25,0.144818
15,26,0.136569
15,27,0.162632
15,28,0.153106
15,29,0.242315
15,30,0.13143
15,31,0.14763
15,32,0.135707
15,33,0.140132
15,34,0.167185
15,35,0.13175
15,36,0.137689
15,37,0.138832
15,38,0.141867
15,39,0.140469
15,40,0.315106
15,41,0.151917
15,42,0.140524
15,43,0.140805
15,44,0.130872
15,45,0.12782
15,46,0.121734
15,47,0.118674
15,48,0.153361
15,49,0.203206
15,50,0.126505
15,51,0.129796
15,52,0.129652
15,53,0.137207
15,54,0.13338
15,55,0.162489
15,56,0.156246
15,57,0.216409
15,58,0.253975
15,59,0.159006
15,60,0.148275
15,61,0.166723
15,62,0.154453
15,63,0.117591
15,64,0.12559
15,65,0.120579
15,66,0.147999
15,67,0.267178
15,68,0.173481
15,69,0.201766
15,70,0.223651
15,71,0.148433
15,72,0.13936
15,73,0.144871
15,74,0.136375
15,75,0.120288
15,76,0.1438
15,77,0.11562
15,78,0.13667
15,79,0.164289
15,80,0.135433
15,81,0.146059
15,82,0.14899
15,83,0.137736
15,84,0.130341
15,85,0.141698
15,86,0.147098
15,87,0.097388
15,88,0.119458
15,89,0.11404
15,90,0.142463
15,91,0.138434
15,92,0.120203
15,93,0.180386
15,94,0.17023
15,95,0.129849
15,96,0.131778
15,97,0.10473
15,98,0.127366
15,99,0.128274
15,100,0.173245
15,101,0.144833
15,102,0.114776
15,103,0.152216
15,104,0.067726
15,105,0.054604
15,106,0.050261
15,107,0.048646
15,108,0.046663
15,109,0.076069
15,110,0.060676
15,111,0.065294
15,112,0.063616
15,113,0.102751
15,114,0.077496
15,115,0.068687
15,116,0.084052
15,117,0.06566
15,118,0.070125
15,119,0.067618
15,120,0.05147
15,121,0.067206
15,122,0.076386
15,123,0.103538
15,124,0.043052
15,125,0.035892
15,126,0.025814
15,127,0.015449
15,128,0.018747
15,129,0.070018
15,130,0.068149
15,131,0.064709
15,132,0.054569
15,133,0.077914
15,134,0.067751
15,135,0.072877
15,136,0.081074
15,137,0.058823
15,138,0.068696
15,139,0.066029
15,140,0.053009
15,141,0.058717
15,142,0.07896
15,143,0.073232
15,144,0.065338
15,145,0.054484
15,146,0.067025
15,147,0.071647
15,148,0.059933
15,149,0.064329
15,150,0.069363
15,151,0.068456
15,152,0.055146
15,153,0.063673
15,154,0.06437
15,155,0.016295
15,156,0.04925
15,157,0.176798
15,158,0.138325
15,159,0.081085
15,160,0.081008
15,161,0.083863
15,162,0.036791
15,163,0.046084
15,164,0.048774
15,165,0.084252
15,166,0.050063
15,167,0.037151
15,168,0.033405
15,169,0.137316
15,170,0.04805
15,171,0.041401
15,172,0.038411
15,173,0.051201
15,174,0.04155
15,175,0.040364
15,176,0.103737
15,177,0.04696
15,178,0.048346
15,179,0.049697
15,180,0.055379
15,181,0.042324
16,17,0.191992
16,18,0.16582
16,19,0.179659
16,20,0.129956
16,21,0.148996
16,22,0.108131
16,23,0.116236
16,24,0.123063
16,25,0.133383
16,26,0.117993
16,27,0.115058
16,28,0.124711
16,29,0.112073
16,30,0.152302
16,31,0.122003
16,32,0.136683
16,33,0.121751
16,34,0.144958
16,35,0.105665
16,36,0.162776
16,37,0.126796
16,38,0.140294
16,39,0.174519
16,40,0.135537
16,41,0.136729
16,42,0.119152
16,43,0.146688
16,44,0.130482
16,45,0.098658
16,46,0.132203
16,47,0.15629
16,48,0.137771
16,49,0.176395
16,50,0.120352
16,51,0.117363
16,52,0.111371
16,53,0.131356
16,54,0.145813
16,55,0.110359
16,56,0.113477
16,57,0.120014
16,58,0.126328
16,59,0.119167
16,60,0.114669
16,61,0.119448
16,62,0.146781
16,63,0.115214
16,64,0.119866
16,65,0.135096
16,66,0.137386
16,67,0.121531
16,68,0.105905
16,69,0.114758
16,70,0.117097
16,71,0.132352
16,72,0.116898
16,73,0.137023
16,74,0.112238
16,75,0.105097
16,76,0.128154
16,77,0.119854
16,78,0.126711
16,79,0.111439
16,80,0.144625
16,81,0.129598
16,82,0.109007
16,83,0.114514
16,84,0.100829
16,85,0.099114
16,86,0.0984
16,87,0.112888
16,88,0.104976
16,89,0.142502
16,90,0.13176
16,91,0.105549
16,92,0.09768
16,93,0.12462
16,94,0.126965
16,95,0.088182
16,96,0.099975
16,97,0.112224
16,98,0.12813
16,99,0.102513
16,100,0.09095
16,101,0.091233
16,102,0.110449
16,103,0.123564
16,104,0.065855
16,105,0.049293
16,106,0.053063
16,107,0.047594
16,108,0.057128
16,109,0.05703
16,110,0.068239
16,111,0.062184
16,112,0.075761
16,113,0.062891
16,114,0.041737
16,115,0.047774
16,116,0.048243
16,117,0.049536
16,118,0.058766
16,119,0.054914
16,120,0.056913
16,121,0.055979
16,122,0.055532
16,123,0.055221
16,124,0.009853
16,125,0.0213
16,126,0.010582
16,127,0.017712
16,128,0.013507
16,129,0.056494
16,130,0.052991
16,131,0.044512
16,132,0.052402
16,133,0.038204
16,134,0.058972
16,135,0.082782
16,136,0.067003
16,137,0.054569
16,138,0.064817
16,139,0.046773
16,140,0.040681
16,141,0.058408
16,142,0.056431
16,143,0.048965
16,144,0.044365
16,145,0.057959
16,146,0.065236
16,147,0.043514
16,148,0.048239
16,149,0.06449
16,150,0.070719
16,151,0.049842
16,152,0.051234
16,153,0.049891
16,154,0.050707
16,155,0.012569
16,156,0.064554
16,157,0.105429
16,158,0.072406
16,159,0.065199
16,160,0.094781
16,161,0.066166
16,162,0.03358
16,163,0.025954
16,164,0.032242
16,165,0.066531
16,166,0.041584
16,167,0.026803
16,168,0.039885
16,169,0.105154
16,170,0.032531
16,171,0.04876
16,172,0.031601
16,173,0.026452
16,174,0.040603
16,175,0.037739
16,176,0.082158
16,177,0.041013
16,178,0.032027
16,179,0.034121
16,180,0.024222
16,181,0.038687
17,18,0.211492
17,19,0.205777
17,20,0.16188
17,21,0.152709
17,22,0.178228
17,23,0.15215
17,24,0.145024
17,25,0.157523
17,26,0.160264
17,27,0.150529
17,28,0.164624
17,29,0.233724
17,30,0.242263
17,31,0.189008
17,32,0.168232
17,33,0.168321
17,34,0.186955
17,35,0.180258
17,36,0.253661
17,37,0.14995
17,38,0.151585
17,39,0.159873
17,40,0.166728
17,41,0.151015
17,42,0.165654
17,43,0.152451
17,44,0.155149
17,45,0.16163
17,46,0.134334
17,47,0.177681
17,48,0.154026
17,49,0.250701
17,50,0.195376
17,51,0.185923
17,52,0.202831
17,53,0.201385
17,54,0.226404
17,55,0.250819
17,56,0.199406
17,57,0.207812
17,58,0.182177
17,59,0.181067
17,60,0.177148
17,61,0.175529
17,62,0.191299
17,63,0.184424
17,64,0.181744
17,65,0.159611
17,66,0.176105
17,67,0.18604
17,68,0.194842
17,69,0.199742
17,70,0.16955
17,71,0.166562
17,72,0.172022
17,73,0.165063
17,74,0.305996
17,75,0.165768
17,76,0.184359
17,77,0.193195
17,78,0.227894
17,79,0.261196
17,80,0.196282
17,81,0.182697
17,82,0.167715
17,83,0.178381
17,84,0.167367
17,85,0.164184
17,86,0.220828
17,87,0.179819
17,88,0.181408
17,89,0.159338
17,90,0.20022
17,91,0.227959
17,92,0.168802
17,93,0.188053
17,94,0.192792
17,95,0.182842
17,96,0.183656
17,97,0.204969
17,98,0.195446
17,99,0.203429
17,100,0.198272
17,101,0.199366
17,102,0.240399
17,103,0.196621
17,104,0.112352
17,105,0.084848
17,106,0.095267
17,107,0.085239
17,108,0.094154
